1,1,1,2,2,3,4,4,5,7,7,7,8,11,11,11,12,14,14,16,17,19,21,22,22,22,22,23,24,25,28,30,31,31,31,31,32,36,38,40,42,45,48,48,51,51,52,53,55,57,58,59,60,60,60,61,61,62,63,64,67,67,67,68,68,69,73,74,74,78,79,80,81,81,81,81,84,86,88,89,90,91,92,92,92,95,95,96,98,99,101,101,102,104,105,107,109,110,110,110,110,110,111,111,114,117,119,121,121,122,123,123,123,123,124,124,125,125,126,128,130,131,131,131,135,137,137,138,140,140,141,143,143,145,146,147,151,151,152,154,155,155,155,156,157,163,163,164,166,167,171,171,172,172,173,173,175,175,178,179,182,183,183,184,186,186,189,189,192,193,195,195,196,199,199,199,200
1,1,1,2,2,3,4,4,5,7,7,7,8,11,11,11,12,14,14,16,17,19,21,22,22,22,22,23,24,25,28,30,31,31,31,31,32,36,38,40,42,45,48,48,51,51,52,53,55,57,63,65,65,65,80,80,80,80,80,108,108,108,108,108,114,118,118,131,133,133,138,138,138,138,138,164,164,164,164,164,170,170,186,186,186,186,186,210,210,210,210,210,215,238,238,238,238,238,259,259,265,265,265,265,265,279,279,279,279,279,299,299,299,299,299,340,340,340,340,340,364,377,377,377,377,377,397,397,397,397,397,401,423,423,423,423,423,446,446,449,449,449,449,465,465,465,465,487,489,489,489,489,489,509,509,509,509,531,531,531,531,531,533,535,560,560,560,571,571,571,571,573,573,587,587,591,602
2,3,3,3,3,5,5,5,7,9,9,8,10,13,12,13,14,16,15,17,18,21,22,23,24,23,23,24,26,26,30,32,33,33,33,32,33,38,40,41,43,46,49,50,52,53,53,55,56,58,64,66,67,67,82,81,81,81,82,109,109,110,109,110,115,119,120,133,135,134,139,140,139,140,139,166,165,166,165,166,172,171,188,188,187,187,188,211,212,211,212,212,216,240,240,240,240,239,261,260,267,266,266,267,267,280,280,280,281,281,301,300,300,301,301,341,342,342,342,342,365,378,378,378,378,378,398,398,399,399,398,403,425,425,424,424,425,447,448,450,450,450,451,466,466,467,466,489,491,491,490,490,491,511,510,511,510,532,533,533,532,532,534,536,561,562,562,573,573,573,573,574,575,588,589,593,604
2,3,3,3,3,5,5,5,12,12,12,12,16,38,38,38,38,38,55,55,63,65,65,65,80,80,80,80,80,108,108,108,108,108,114,118,118,131,133,133,138,138,138,138,138,164,164,164,164,164,170,170,186,186,186,186,186,210,210,210,210,210,215,238,238,238,238,238,259,259,265,265,265,265,265,279,279,279,279,279,299,299,299,299,299,340,340,340,340,340,364,377,377,377,377,377,397,397,397,397,397,401,423,423,423,423,423,446,446,449,449,449,449,465,465,465,465,487,489,489,489,489,489,509,509,509,509,531,531,531,531,531,533,535,560,560,560,571,571,571,571,573,573,587,587,591,602,615,615,618,618,626,626,626,626,626,655,655,655,655,655,672,672,672,672,672,689,689,689,689,689,710,710,710,710,710,731
3,7,5,10,3,6,23,6,18,24,16,18,16,40,42,50,39,39,56,55,63,67,66,65,87,86,92,82,86,129,112,121,112,119,114,119,120,131,134,133,140,142,140,144,148,165,175,173,171,164,174,173,189,200,194,187,187,217,232,220,212,217,215,245,239,244,243,238,260,259,267,267,267,271,267,282,287,281,285,280,307,305,301,302,301,342,346,341,341,341,364,380,382,378,379,381,402,402,408,398,406,401,432,425,426,432,425,453,446,458,450,454,450,466,469,467,465,487,510,495,491,491,498,513,511,510,520,543,536,533,547,536,534,540,562,562,560,575,578,574,571,582,592,596,587,591,602,620,615,622,618,630,627,636,629,628,656,660,661,657,660,676,673,674,676,683,695,691,690,692,703,711,713,712,712,714,735
3,10,12,16,20,28,30,33,38,41,44,48,51,55,59,63,65,73,77,80,88,92,100,106,108,112,114,118,121,129,124,126,131,133,135,138,147,150,152,159,164,167,170,174,178,180,183,186,188,192,196,208,210,215,221,225,229,234,238,240,243,250,255,259,262,265,267,270,272,276,279,282,285,289,296,299,303,306,318,332,340,344,346,352,361,364,377,379,382,386,393,397,401,404,406,411,415,423,432,434,438,444,446,449,451,455,458,462,465,468,478,483,487,489,495,499,503,509,513,516,521,528,531,533,535,542,549,554,557,560,565,568,571,573,576,579,583,587,591,595,599,602,615,618,621,623,626,630,634,637,653,655,659,662,666,669,672,676,680,683,686,689,693,695,698,704,710,712,720,723,727,731,746,750,754,758,763
10,12,16,20,28,30,33,38,41,44,48,51,55,59,63,65,73,77,80,88,92,100,106,108,112,114,118,121,124,131,126,129,133,135,138,147,150,152,159,164,167,170,174,178,180,183,186,188,192,196,208,210,215,221,225,229,234,238,240,243,250,255,259,262,265,267,270,272,276,279,282,285,289,296,299,303,306,318,332,340,344,346,352,361,364,377,379,382,386,393,397,401,404,406,411,415,423,432,434,438,444,446,449,451,455,458,462,465,468,478,483,487,489,495,499,503,509,513,516,521,528,531,533,535,542,549,554,557,560,565,568,571,573,576,579,583,587,591,595,599,602,615,618,621,623,626,630,634,637,653,655,659,662,666,669,672,676,680,683,686,689,693,695,698,704,710,712,720,723,727,731,746,750,754,758,763,776
25,27,31,35,43,45,48,53,56,59,63,66,70,74,78,80,88,92,95,103,107,115,121,123,127,129,133,136,139,146,141,144,148,150,153,162,165,167,174,179,182,185,189,193,195,198,201,203,207,211,223,225,230,236,240,244,249,253,255,258,265,270,274,277,280,282,285,287,291,294,297,300,304,311,314,318,321,333,347,355,359,361,367,376,379,392,394,397,401,408,412,416,419,421,426,430,438,447,449,453,459,461,464,466,470,473,477,480,483,493,498,502,504,510,514,518,524,528,531,536,543,546,548,550,557,564,569,572,575,580,583,586,588,591,594,598,602,606,610,614,617,630,633,636,638,641,645,649,652,668,670,674,677,681,684,687,691,695,698,701,704,708,710,713,719,725,727,735,738,742,746,761,765,769,773,778,791
