1,1,1,1,6,7,7,7,10,11,17,17,18,21,27,28,28,29,30,33,34,36,38,40,40,41,42,46,53,56,57,57,58,59,60,61,64,68,69,71,72,74,77,81,81,84,84,88,88,91,92,99,100,102,102,107,108,109,112,114,115,116,117,119,119,121,123,123,126,128,131,131,131,134,135,137,140,144,145,145,147,147,147,149,151,157,159,161,163,168,169,174,180,180,180,182,183,184,186,189,189,192,198,201
1,1,1,1,6,7,7,7,10,11,17,17,18,21,27,28,28,29,30,33,34,36,38,40,40,41,42,46,53,56,57,57,58,59,60,61,64,68,69,71,72,74,77,81,81,84,84,88,88,91,92,99,100,102,102,107,108,109,112,114,115,116,117,119,119,121,123,128,130,135,140,147,150,152,164,168,170,185,192,196,196,198,199,201,202,226,228,231,231,246,255,259,260,267,268,271,271,277,284,287,295,302,309,310
2,2,3,2,8,8,8,8,11,13,19,19,20,22,29,29,30,30,32,34,35,37,39,42,41,42,44,47,55,58,58,59,60,61,61,62,65,70,70,72,74,75,78,83,83,86,86,89,89,93,93,100,102,103,104,109,109,111,114,116,116,117,119,120,120,123,125,129,132,137,141,148,152,153,166,170,172,187,193,197,198,199,201,202,204,227,230,233,233,247,257,260,261,268,269,273,273,279,285,288,297,304,310,312
2,8,11,11,13,13,22,26,26,31,34,38,40,43,47,49,51,56,56,60,65,70,70,71,71,74,75,79,86,86,88,92,99,99,101,102,117,128,130,135,140,147,150,152,164,168,170,185,192,196,196,198,199,201,202,226,228,231,231,246,255,259,260,267,268,271,271,277,284,287,295,302,309,310,312,314,316,321,323,325,326,344,348,351,352,354,359,363,377,379,380,386,387,388,392,397,401,407,411,418,423,424,426,431
8,11,11,13,13,22,26,26,31,34,38,40,43,47,49,51,56,56,60,65,70,70,71,71,74,75,79,86,86,88,92,99,99,101,102,117,128,130,135,140,147,150,152,164,168,170,185,192,196,196,198,199,201,202,226,228,231,231,246,255,259,260,267,268,271,271,277,284,287,295,302,309,310,312,314,316,321,323,325,326,344,348,351,352,354,359,363,377,379,380,386,387,388,392,397,401,407,411,418,423,424,426,431,435
8,11,11,13,14,22,26,26,31,34,38,40,43,47,49,51,56,56,60,65,70,70,71,71,74,75,79,86,86,88,92,99,99,101,102,117,128,130,135,140,147,150,152,164,168,170,185,192,196,196,198,199,201,202,226,228,231,231,246,255,259,260,267,268,271,271,277,284,287,295,302,309,310,312,314,316,321,323,325,326,344,348,351,352,354,359,363,377,379,380,386,387,388,392,397,401,407,411,418,423,424,426,431,435
14,20,14,18,16,26,29,28,36,37,41,42,45,52,52,54,58,58,62,71,79,74,75,73,79,77,86,94,89,93,95,111,101,103,104,119,132,133,140,144,149,153,156,170,170,174,188,195,200,200,201,201,203,206,229,232,235,233,250,258,269,262,275,271,275,274,280,290,297,299,306,315,313,319,317,318,326,326,328,329,351,356,354,355,358,364,367,379,382,382,395,390,392,400,401,408,410,416,422,429,428,429,435,439
29,35,29,33,31,41,44,43,51,52,56,57,60,67,67,69,73,73,77,86,94,89,90,88,94,92,101,109,104,108,110,126,116,118,119,134,147,148,155,159,164,168,171,185,185,189,203,210,215,215,216,216,218,221,244,247,250,248,265,273,284,277,290,286,290,289,295,305,312,314,321,330,328,334,332,333,341,341,343,344,366,371,369,370,373,379,382,394,397,397,410,405,407,415,416,423,425,431,437,444,443,444,450,454
