1,3,4,4,6,8,8,11,16,17,18,19,20,21,21,24,26,28,29,30,30,30,30,31,33,34,35,35,39,39,41,41,41,42,45,46,47,51,56,58,59,63,65,68,71,71,73,76,77,77,78,80,80,81,82,83,84,90,91,94,95,96,96,97,99,101,101,101,105,105,108,109,111,112,113,113,115,115,116,117,118,120,121,124,124,125,128,128,129,131,131,133,134,136,138,142,143,144,145,146,147,150,150,154,156,161,161,164,165,166,166,166,169,170,171,175,177,177,178,178,180,181,187,188,190,190,192,192,195,201
1,3,4,4,6,8,8,11,16,17,18,19,20,21,21,24,26,28,29,30,30,30,30,31,33,34,35,35,39,39,41,41,41,42,45,46,47,51,56,58,59,63,65,68,71,71,73,76,77,86,98,104,116,121,122,123,123,132,138,140,156,157,160,163,165,165,167,174,178,179,191,192,202,202,204,207,211,219,220,225,230,239,248,255,263,263,277,284,284,291,299,299,299,300,304,313,315,319,321,323,323,325,330,336,343,344,347,347,351,356,356,374,377,383,388,395,401,408,415,424,438,443,444,444,444,449,452,453,455,465
3,5,6,6,7,9,9,12,18,18,20,20,22,23,23,25,28,29,31,32,31,32,32,32,35,36,36,36,41,40,43,43,43,44,46,48,49,53,57,59,60,64,67,69,72,72,74,77,79,87,100,105,118,123,123,125,125,133,140,141,158,159,161,165,166,166,169,175,179,181,192,194,204,204,205,208,212,221,221,226,232,240,250,256,265,264,278,286,286,293,301,301,301,302,306,315,317,320,322,324,325,327,331,337,345,346,349,349,352,357,357,375,378,384,389,397,403,410,416,425,440,444,445,446,446,451,454,454,456,467
3,6,12,14,20,23,28,28,35,35,38,46,53,56,61,64,67,70,73,86,98,104,116,121,122,123,123,132,138,140,156,157,160,163,165,165,167,174,178,179,191,192,202,202,204,207,211,219,220,225,230,239,248,255,263,263,277,284,284,291,299,299,299,300,304,313,315,319,321,323,323,325,330,336,343,344,347,347,351,356,356,374,377,383,388,395,401,408,415,424,438,443,444,444,444,449,452,453,455,465,468,471,471,475,494,497,530,532,532,539,544,549,571,573,583,584,592,593,605,609,611,613,615,630,631,640,647,658,658,659
6,12,14,20,23,28,28,35,35,38,40,53,56,60,63,67,68,70,86,98,104,116,121,122,123,123,129,138,140,156,157,160,163,165,165,167,174,178,179,191,192,202,202,204,206,207,219,220,221,230,232,248,255,263,263,277,284,284,291,299,299,299,300,304,313,315,319,321,323,323,325,330,336,343,344,347,347,351,356,356,374,377,383,388,395,401,408,415,424,438,443,444,444,444,449,452,453,455,465,468,471,471,475,494,497,530,532,532,539,544,549,571,573,583,584,592,593,605,609,611,613,615,630,631,640,647,658,658,659,664
6,12,16,20,24,28,46,50,54,61,64,66,70,73,79,83,86,90,93,98,104,116,132,135,139,142,144,147,152,157,159,166,170,174,177,179,184,188,191,200,207,211,215,219,225,228,239,246,249,255,258,261,263,266,270,277,284,287,292,299,301,304,309,311,315,317,321,324,327,330,333,335,337,343,348,350,353,356,358,360,374,381,388,397,399,401,408,415,424,438,443,447,450,453,456,459,462,468,470,474,477,482,486,494,497,530,533,536,540,544,549,571,581,583,585,592,596,605,613,615,617,620,630,633,640,647,658,665,667,670
10,16,20,24,28,46,50,54,61,64,66,70,73,79,83,86,90,93,95,101,109,132,135,139,142,144,147,152,157,159,166,170,174,177,179,184,188,191,200,207,211,215,219,225,228,239,246,249,255,258,261,263,266,270,274,281,287,292,299,301,304,309,311,315,317,321,324,327,330,333,335,337,341,348,350,353,356,358,360,362,381,388,397,399,401,405,411,418,427,441,447,450,453,456,459,462,468,470,474,477,482,486,490,496,501,533,536,540,544,547,561,581,583,585,587,596,602,613,615,617,620,624,633,637,644,652,665,667,670,674
25,31,35,39,43,61,65,69,76,79,81,85,88,94,98,101,105,108,110,116,124,147,150,154,157,159,162,167,172,174,181,185,189,192,194,199,203,206,215,222,226,230,234,240,243,254,261,264,270,273,276,278,281,285,289,296,302,307,314,316,319,324,326,330,332,336,339,342,345,348,350,352,356,363,365,368,371,373,375,377,396,403,412,414,416,420,426,433,442,456,462,465,468,471,474,477,483,485,489,492,497,501,505,511,516,548,551,555,559,562,576,596,598,600,602,611,617,628,630,632,635,639,648,652,659,667,680,682,685,689
