1,1,1,4,6,7,7,8,9,12,15,16,18,22,23,25,26,27,29,30,31,32,33,37,39,40,41,44,47,49,49,50,52,55,58,59,59,63,71,72,72,75,76,76,78,80,81,81,81,85,85,87,90,95,97,97,98,100,101,101,104,104,106,107,108,109,111,114,115,116,121,121,123,129,129,130,130,130,132,132,132,134,137,137,137,138,143,146,146,146,147,149,151,151,152,157,157,161,161,161,161,163,164,164,171,171,180,181,182,182,184,185,188,190,193
1,1,1,4,6,7,7,8,9,12,15,16,18,22,23,25,26,27,29,30,31,32,33,37,39,40,41,44,47,49,49,50,52,55,58,59,59,63,71,72,72,75,76,76,78,91,95,96,108,111,124,127,129,133,145,149,163,163,165,167,170,174,188,195,195,196,203,211,213,219,220,221,223,224,224,227,228,232,245,246,249,249,250,252,259,271,275,281,282,285,286,290,292,301,307,310,320,321,322,322,327,327,330,333,342,343,345,347,350,362,366,372,373,374,375
2,2,3,6,8,8,9,9,11,14,17,18,20,24,25,26,28,28,30,31,32,34,35,39,40,41,42,45,48,51,50,51,54,56,60,61,61,64,72,74,74,76,77,78,79,92,97,98,110,112,126,128,131,135,147,150,165,164,166,168,171,176,190,196,197,197,205,212,215,220,222,222,224,225,225,229,229,234,246,247,251,250,252,253,261,272,276,283,284,287,287,292,294,302,309,311,321,323,324,324,328,328,331,334,343,344,346,349,351,363,367,374,375,376,376
2,5,6,22,23,24,31,45,52,64,65,69,70,72,74,91,95,96,108,111,124,127,129,133,145,149,163,163,165,167,170,174,188,195,195,196,203,211,213,219,220,221,223,224,224,227,228,232,245,246,249,249,250,252,259,271,275,281,282,285,286,290,292,301,307,310,320,321,322,322,327,327,330,333,342,343,345,347,350,362,366,372,373,374,375,378,379,383,391,396,399,400,401,405,407,407,414,417,419,420,421,426,428,431,434,435,438,442,443,445,454,457,457,462,463
5,6,22,23,24,31,45,52,64,65,69,70,72,74,91,95,96,108,111,124,127,129,133,145,149,163,163,165,167,170,174,188,195,195,196,203,211,213,219,220,221,223,224,224,227,228,232,245,246,249,249,250,252,259,271,275,281,282,285,286,290,292,301,307,310,320,321,322,322,327,327,330,333,342,343,345,347,350,362,366,372,373,374,375,378,379,383,391,396,399,400,401,405,407,407,414,417,419,420,421,426,428,431,434,435,438,442,443,445,454,457,457,462,463,464
5,6,22,23,24,31,45,52,64,65,69,70,72,74,91,95,96,108,111,124,127,129,133,145,149,163,163,165,167,170,174,188,195,195,196,203,211,213,219,220,221,223,224,226,227,229,232,245,246,249,249,250,252,259,271,275,281,282,285,286,290,292,301,307,310,320,321,322,322,327,327,330,333,342,343,345,347,350,362,366,372,373,374,375,378,379,383,391,396,399,400,401,405,407,407,414,417,419,420,421,426,428,431,434,435,438,442,443,445,454,457,457,462,463,464
7,8,26,28,28,33,48,59,67,69,73,73,75,76,99,98,98,111,113,130,133,134,139,147,153,166,167,168,170,174,176,192,199,197,211,206,215,219,231,230,224,226,227,229,230,232,235,247,249,256,251,256,256,262,275,278,287,284,289,289,293,297,314,311,312,324,325,337,324,331,330,332,341,344,346,349,350,353,364,369,374,376,378,377,382,383,387,398,403,402,404,404,407,411,411,418,420,422,424,425,428,430,433,438,439,441,446,446,447,457,463,462,467,465,468
22,23,41,43,43,48,63,74,82,84,88,88,90,91,114,113,113,126,128,145,148,149,154,162,168,181,182,183,185,189,191,207,214,212,226,221,230,234,246,245,239,241,242,244,245,247,250,262,264,271,266,271,271,277,290,293,302,299,304,304,308,312,329,326,327,339,340,352,339,346,345,347,356,359,361,364,365,368,379,384,389,391,393,392,397,398,402,413,418,417,419,419,422,426,426,433,435,437,439,440,443,445,448,453,454,456,461,461,462,472,478,477,482,480,483
