1,1,1,1,2,4,4,6,7,8,8,11,11,14,14,15,18,18,23,25,28,29,31,31,31,31,32,37,39,39,39,39,40,40,47,49,50,50,51,51,51,52,54,55,57,58,59,60,60,62,64,64,66,70,70,72,72,72,73,75,77,79,84,86,87,87,88,91,94,95,95,96,97,99,99,99,99,99,99,100,101,103,104,108,108,110,112,112,114,114,118,118,121,121,125,126,129,129,131,133,133,134,134,134,135,139,140,141,143,143,144,144,145,148,149,150,150,159,160,161,166,166,169,170,171,175,176,176,176,177,177,177,179,179,180,181,181,184,185,185,186,200,201
1,1,1,1,2,4,4,6,7,8,8,11,11,14,14,15,18,18,23,25,28,29,31,31,31,31,32,37,39,39,39,39,40,40,47,49,50,50,51,51,51,52,54,55,57,58,59,60,60,62,64,64,66,70,71,73,73,85,85,87,94,94,99,99,101,111,111,114,116,135,135,142,142,149,149,151,158,158,166,166,168,184,184,187,191,200,200,203,212,212,216,220,222,224,231,231,235,242,249,253,255,259,261,268,270,277,277,279,282,287,292,294,296,298,300,313,313,317,331,331,336,336,342,345,346,351,351,357,357,359,366,366,368,372,381,381,385,389,405,405,408,411,419
2,3,3,3,4,6,5,8,8,9,9,12,13,16,16,17,20,19,24,27,29,31,32,32,33,33,34,39,41,40,40,40,42,42,48,50,51,52,53,52,52,54,55,56,58,59,60,62,62,63,66,66,68,72,73,74,75,86,86,88,95,96,101,101,103,113,112,116,118,137,136,143,144,150,150,152,160,160,167,167,169,185,185,189,193,201,202,205,213,214,217,222,224,225,232,233,237,243,251,254,257,261,262,270,271,279,278,281,284,288,293,296,298,299,301,315,314,319,332,333,338,337,344,347,347,352,352,358,359,360,368,368,369,374,383,382,387,390,406,406,409,412,420
2,3,4,4,6,6,7,8,11,14,18,22,28,28,31,35,40,43,44,56,56,62,63,67,71,73,73,85,85,87,94,94,99,99,101,111,111,114,116,135,135,142,142,149,149,151,158,158,166,166,168,184,184,187,191,200,200,203,212,212,216,220,222,224,231,231,235,242,249,253,255,259,261,268,270,277,277,279,282,287,292,294,296,298,300,313,313,317,331,331,336,336,342,345,346,351,351,357,357,359,366,366,368,372,381,381,385,389,405,405,408,411,419,419,423,428,432,436,448,448,454,457,459,465,465,472,478,481,484,493,493,498,498,501,507,510,519,519,525,529,532,541,541
6,4,4,6,11,7,7,25,13,15,19,22,29,34,44,37,43,45,47,67,62,63,72,71,72,75,80,90,87,91,96,94,100,103,101,118,114,115,116,136,137,144,144,151,153,153,160,158,167,178,171,187,189,193,191,203,207,206,218,214,226,222,224,225,232,242,249,255,253,261,259,268,269,272,272,278,296,279,287,292,294,298,299,304,301,317,318,317,333,333,342,346,345,347,347,353,351,358,362,362,370,367,374,377,385,386,390,389,407,410,412,413,438,420,424,430,434,436,457,454,459,460,461,472,479,472,488,484,487,494,493,507,498,509,514,511,525,526,531,536,534,543,544
6,4,10,14,18,22,25,28,31,35,40,42,44,48,56,60,63,65,68,70,73,83,85,87,91,94,97,99,101,107,111,114,116,124,135,140,142,145,149,151,155,158,162,166,168,178,184,187,191,194,200,203,209,212,216,220,222,224,227,231,235,238,241,245,247,255,258,266,270,273,277,279,282,286,289,293,296,295,300,308,313,316,325,331,334,336,340,342,344,347,351,355,357,359,363,366,368,372,377,381,385,389,398,405,408,411,415,419,423,428,432,436,444,448,451,454,457,461,465,470,478,481,484,489,493,496,498,501,504,510,515,519,522,529,532,536,541,554,556,565,568,571,575
10,8,14,18,22,25,28,31,35,40,42,44,48,56,60,63,65,68,70,73,83,85,87,91,94,97,99,101,107,111,114,116,124,135,140,142,145,149,151,155,158,162,166,168,178,184,187,191,194,200,203,209,212,216,220,222,224,227,231,235,238,241,245,247,255,258,266,270,273,277,279,282,286,289,293,295,300,298,308,313,316,325,331,334,336,340,342,344,347,351,355,357,359,363,366,368,372,377,381,385,389,398,405,408,411,415,419,423,428,432,436,444,448,451,454,457,461,465,470,478,481,484,489,493,496,498,501,504,510,515,519,522,529,532,536,541,554,556,565,568,571,575,579
25,23,29,33,37,40,43,46,50,55,57,59,63,71,75,78,80,83,85,88,98,100,102,106,109,112,114,116,122,126,129,131,139,150,155,157,160,164,166,170,173,177,181,183,193,199,202,206,209,215,218,224,227,231,235,237,239,242,246,250,253,256,260,262,270,273,281,285,288,292,294,297,301,304,308,310,315,313,323,328,331,340,346,349,351,355,357,359,362,366,370,372,374,378,381,383,387,392,396,400,404,413,420,423,426,430,434,438,443,447,451,459,463,466,469,472,476,480,485,493,496,499,504,508,511,513,516,519,525,530,534,537,544,547,551,556,569,571,580,583,586,590,594
