1,1,1,1,2,2,3,4,5,6,7,7,10,11,14,16,19,20,20,22,22,23,24,24,25,27,31,33,36,38,41,42,43,46,48,50,50,50,51,60,61,63,63,66,68,68,70,70,70,71,74,81,81,84,85,86,87,88,89,94,98,98,99,101,102,102,104,106,110,111,111,112,115,115,115,116,118,119,119,121,122,123,123,125,126,126,127,132,134,136,139,139,139,140,141,145,148,156,158,161,162,164,165,166,168,168,169,170,170,171,172,176,177,178,184,187,189,190,192,195,198
1,1,1,1,2,2,3,4,5,6,7,7,10,11,14,16,19,20,20,22,22,23,24,24,25,27,31,33,36,38,41,42,43,46,48,50,50,50,51,60,61,63,63,66,68,68,70,70,72,84,89,93,102,104,115,119,122,129,135,136,139,140,146,149,167,179,182,188,188,188,195,199,200,206,206,214,224,234,240,243,244,244,245,246,248,257,257,257,261,265,265,266,268,269,269,272,275,276,277,282,288,288,294,296,297,302,304,308,309,311,314,328,331,333,336,338,339,342,348,352,355
3,2,2,2,3,3,4,5,6,7,9,8,12,12,16,18,21,22,22,23,23,24,25,25,26,28,32,35,37,39,43,44,44,47,49,52,52,51,52,61,63,64,64,68,70,70,72,71,73,86,90,94,104,106,117,120,123,131,137,138,141,142,147,150,168,180,183,189,190,190,197,200,202,208,207,216,226,235,242,244,246,245,246,247,250,259,259,258,263,266,267,267,270,271,271,273,276,278,278,284,289,289,295,298,298,303,305,310,311,313,315,330,333,334,337,340,340,344,350,353,356
3,2,8,25,25,31,31,32,35,41,44,46,48,61,63,68,68,68,72,84,89,93,102,104,115,119,122,129,135,136,139,140,146,149,167,179,182,188,188,188,195,199,200,206,206,214,224,234,240,243,244,244,245,246,248,257,257,257,261,265,265,266,268,269,269,272,275,276,277,282,288,288,294,296,297,302,304,308,309,311,314,328,331,333,336,338,339,342,348,352,355,355,355,355,356,361,365,366,375,377,379,381,389,389,396,402,403,405,407,420,425,426,433,434,435,435,441,443,443,444,446
8,3,25,25,31,31,32,35,41,44,46,48,61,63,68,68,68,72,84,89,93,102,104,115,119,122,129,135,136,139,140,146,149,167,179,182,188,188,188,195,199,200,206,206,214,224,234,240,243,244,244,245,246,248,257,257,257,261,265,265,266,268,269,269,272,275,276,277,282,288,288,294,296,297,302,304,308,309,311,314,328,331,333,336,338,339,342,348,352,355,355,355,355,356,361,365,366,375,377,379,381,389,389,396,402,403,405,407,420,425,426,433,434,435,435,441,443,443,444,446,446
8,3,25,25,31,31,32,35,41,44,46,48,61,63,68,68,68,72,84,89,93,102,104,115,119,122,129,135,136,139,140,146,149,167,179,182,188,188,188,195,199,200,206,206,214,224,234,240,243,244,244,245,246,248,257,257,257,261,265,265,266,268,269,269,272,275,276,277,282,288,288,294,296,297,302,304,308,309,311,314,328,331,333,336,338,339,342,348,352,355,355,355,355,356,361,365,366,375,377,379,381,389,389,396,402,403,405,407,420,425,426,433,434,435,435,441,443,443,444,446,446
12,5,28,35,43,34,38,39,43,46,50,52,63,65,72,72,72,75,87,93,97,107,108,119,121,124,131,138,153,143,146,150,153,175,182,185,192,192,192,199,203,202,208,208,218,227,237,243,247,247,250,247,249,251,260,260,261,264,269,267,269,270,271,273,274,279,280,282,286,293,292,298,300,307,306,308,312,317,315,317,335,343,337,340,341,343,344,352,356,358,360,357,359,358,365,368,369,386,379,383,383,392,391,400,406,405,412,411,422,429,428,435,437,439,439,446,445,447,451,449,449
27,20,43,50,58,49,53,54,58,61,65,67,78,80,87,87,87,90,102,108,112,122,123,134,136,139,146,153,168,158,161,165,168,190,197,200,207,207,207,214,218,217,223,223,233,242,252,258,262,262,265,262,264,266,275,275,276,279,284,282,284,285,286,288,289,294,295,297,301,308,307,313,315,322,321,323,327,332,330,332,350,358,352,355,356,358,359,367,371,373,375,372,374,373,380,383,384,401,394,398,398,407,406,415,421,420,427,426,437,444,443,450,452,454,454,461,460,462,466,464,464
