1,1,1,1,1,1,2,3,6,7,11,11,15,16,16,19,20,22,24,27,28,28,30,30,31,31,32,35,40,41,42,43,44,44,47,47,47,48,48,49,50,50,51,51,53,56,57,61,62,62,63,67,68,69,70,70,71,71,72,73,74,76,77,77,78,79,79,85,88,90,91,92,93,96,97,97,98,101,101,107,111,112,115,115,116,119,119,121,125,125,125,127,129,129,130,131,134,135,136,136,137,139,141,141,142,143,145,148,151,154,155,157,158,159,160,162,163,163,165,169,173,173,175,176,178,179,180,180,181,182,183,186,189,191,191,194,195,195,197,198,199
1,1,1,1,1,1,2,3,6,7,11,11,15,16,16,19,20,22,24,27,28,28,30,30,31,31,32,35,40,41,42,43,44,44,47,47,47,48,48,49,50,50,51,51,53,56,57,61,62,62,63,67,68,69,70,70,71,73,73,73,75,86,86,86,91,91,101,101,101,104,118,118,118,121,127,127,131,140,140,140,143,160,160,160,183,183,183,199,199,199,211,211,211,214,220,220,229,229,234,238,238,238,245,245,257,262,262,262,270,270,281,281,281,300,300,300,321,321,325,325,325,337,337,348,348,348,350,367,367,367,389,389,389,393,403,403,403,416,416,416,419
2,2,3,3,2,2,4,4,7,8,12,12,16,17,17,20,21,23,25,28,30,30,31,31,32,33,33,36,42,42,44,45,46,46,49,48,48,49,50,51,52,51,53,53,54,58,59,62,64,64,65,69,69,70,71,71,73,75,75,74,76,88,88,88,92,92,103,102,103,105,119,120,119,122,128,128,132,142,141,141,145,162,162,162,184,184,185,200,200,200,212,213,213,215,222,222,231,231,236,240,239,239,246,247,259,263,263,263,271,272,283,282,283,302,302,301,322,323,326,326,326,339,339,349,349,349,352,368,368,369,390,390,391,394,404,404,404,418,417,418,421
2,2,3,3,2,12,16,17,17,22,23,23,28,29,35,35,35,35,38,42,50,52,52,59,59,61,63,73,73,73,75,86,86,86,91,91,101,101,101,104,118,118,118,121,127,127,131,140,140,140,143,160,160,160,183,183,183,199,199,199,211,211,211,214,220,220,229,229,234,238,238,238,245,245,257,262,262,262,270,270,281,281,281,300,300,300,321,321,325,325,325,337,337,348,348,348,350,367,367,367,389,389,389,393,403,403,403,416,416,416,419,423,426,440,440,448,451,456,456,456,468,468,468,474,474,488,488,504,506,506,506,532,535,535,540,540,540,551,551,551,563
3,12,17,9,28,16,17,23,22,35,23,29,35,35,35,50,56,37,42,52,52,55,67,61,63,65,66,75,78,82,76,87,88,95,92,92,108,103,106,105,124,122,119,133,128,134,136,147,142,145,144,162,163,162,192,185,183,202,202,206,216,221,211,217,226,223,230,229,234,239,249,240,246,246,257,271,264,264,277,272,282,283,283,305,307,305,323,321,327,327,341,338,337,352,349,351,351,374,370,368,394,397,392,400,404,413,407,418,420,432,432,426,428,442,440,448,451,459,457,457,471,481,470,477,475,489,488,504,507,508,509,532,537,535,545,542,541,554,552,553,568
3,12,17,9,28,19,22,24,27,35,31,38,41,44,48,52,56,59,61,63,67,69,73,75,79,82,86,88,91,95,98,101,104,107,116,118,121,125,127,131,135,138,140,143,149,153,160,175,179,183,192,195,199,205,207,211,214,217,220,223,227,229,232,234,238,242,245,249,253,257,262,266,270,274,278,281,289,297,300,309,317,321,323,325,334,337,341,344,348,350,359,363,367,371,385,389,393,398,400,403,407,413,416,419,423,426,432,437,440,444,448,451,456,460,464,468,471,474,482,485,488,500,504,506,520,525,532,535,538,540,543,549,551,555,559,563,566,570,572,574,577
7,17,19,13,31,22,24,27,31,38,35,41,44,48,52,56,59,61,63,67,69,73,75,79,82,86,88,91,95,98,101,104,107,116,118,121,125,127,131,135,138,140,143,149,153,160,175,179,183,192,195,199,205,207,211,214,217,220,223,227,229,232,234,238,242,245,249,253,257,262,266,270,274,278,281,289,297,300,309,317,321,323,325,334,337,341,344,348,350,359,363,367,371,385,389,393,398,400,403,407,413,416,419,423,426,432,437,440,444,448,451,456,460,464,468,471,474,482,485,488,500,504,506,520,525,532,535,538,540,543,549,551,555,559,563,566,570,572,574,577,581
22,32,34,28,46,37,39,42,46,53,50,56,59,63,67,71,74,76,78,82,84,88,90,94,97,101,103,106,110,113,116,119,122,131,133,136,140,142,146,150,153,155,158,164,168,175,190,194,198,207,210,214,220,222,226,229,232,235,238,242,244,247,249,253,257,260,264,268,272,277,281,285,289,293,296,304,312,315,324,332,336,338,340,349,352,356,359,363,365,374,378,382,386,400,404,408,413,415,418,422,428,431,434,438,441,447,452,455,459,463,466,471,475,479,483,486,489,497,500,503,515,519,521,535,540,547,550,553,555,558,564,566,570,574,578,581,585,587,589,592,596
