1,1,1,1,2,4,9,11,15,15,16,17,18,19,20,21,21,22,23,23,26,28,31,33,33,37,37,38,42,42,44,49,49,49,51,51,51,56,60,61,61,65,66,67,68,69,71,73,75,76,78,79,81,82,83,84,88,90,90,91,92,92,95,97,98,99,100,100,104,105,105,107,107,108,112,114,114,116,116,117,118,125,128,128,131,131,133,135,135,136,137,138,139,141,141,141,141,141,146,147,149,149,151,151,151,152,153,159,161,161,164,165,165,166,168,170,172,172,177,179,180,181,182,182,186,189,191,192,193,200,200,200
1,1,1,1,2,4,9,11,15,15,16,17,18,19,20,21,21,22,23,23,26,28,31,33,33,37,37,38,42,42,44,49,49,49,51,51,51,56,60,61,61,65,66,67,68,69,71,73,75,76,78,79,81,82,83,87,104,112,112,112,115,126,127,140,141,150,154,157,175,184,194,207,215,217,219,222,226,228,231,234,240,249,259,267,267,274,277,280,296,297,298,298,299,302,307,318,319,320,321,322,328,336,338,342,349,353,353,361,368,368,379,383,391,394,394,397,403,407,410,413,417,421,425,427,431,435,438,443,447,450,452,458
2,2,2,2,4,6,10,13,16,16,18,19,20,20,22,22,23,23,24,25,27,30,33,34,34,39,38,39,43,44,46,50,51,51,53,52,53,57,62,62,63,67,67,69,69,71,73,75,77,78,80,81,83,84,85,88,105,113,114,114,117,127,128,141,143,152,156,159,176,185,196,208,216,219,221,223,227,229,232,235,242,251,260,268,269,276,278,281,297,298,299,300,301,303,308,320,321,321,322,324,329,337,339,344,350,354,355,362,369,369,381,384,392,395,396,398,405,408,412,415,418,422,426,428,432,437,440,444,448,452,454,460
2,3,3,8,8,9,13,19,21,21,24,28,36,40,44,48,54,55,57,71,75,76,79,82,83,87,104,112,112,112,115,126,127,140,141,150,154,157,175,184,194,207,215,217,219,222,226,228,231,234,240,249,259,267,267,274,277,280,296,297,298,298,299,302,307,318,319,320,321,322,328,336,338,342,349,353,353,361,368,368,379,383,391,394,394,397,403,407,410,413,417,421,425,427,431,435,438,443,447,450,452,458,465,474,489,494,495,499,501,502,502,507,509,511,529,533,535,539,550,552,555,560,572,577,580,585,589,593,596,600,609,613
3,3,8,8,9,13,19,21,21,22,25,36,40,44,48,54,55,57,71,75,76,79,82,83,87,104,112,112,112,115,126,127,140,141,150,154,157,175,184,194,207,215,217,219,222,226,228,231,234,240,249,259,267,267,274,277,280,296,297,298,298,299,302,303,318,319,320,321,321,328,336,337,341,349,353,353,361,368,368,379,383,391,394,394,395,400,404,410,413,414,420,422,426,431,435,438,438,446,450,452,453,465,474,489,494,495,499,501,502,502,507,509,511,512,533,535,539,550,552,555,560,561,577,580,585,589,593,596,599,609,613,614
3,6,10,14,17,24,28,32,34,38,40,44,46,56,60,63,66,69,72,79,82,84,88,92,96,104,112,121,125,128,132,135,140,145,150,154,157,175,184,194,207,215,218,222,224,230,233,238,241,247,251,259,267,271,275,278,282,296,298,307,311,313,316,318,322,325,327,338,342,345,349,353,357,360,364,367,371,375,385,391,397,403,407,409,413,417,421,425,427,430,432,436,443,447,449,452,458,464,468,470,472,474,487,489,494,500,503,509,511,529,531,535,539,542,546,550,559,572,576,579,583,587,590,596,600,602,606,610,613,616,619,621
6,10,14,17,24,28,32,34,38,40,44,46,56,60,63,66,69,72,79,82,84,88,92,96,99,109,121,125,128,132,135,139,145,148,154,157,163,178,187,198,210,218,222,224,230,233,238,241,247,251,254,261,271,275,278,282,291,298,307,311,313,316,318,322,325,327,338,342,345,349,353,357,360,364,367,371,375,385,391,397,403,407,409,413,417,421,425,427,430,432,436,443,447,449,452,458,464,468,470,472,474,487,489,494,500,503,509,511,529,531,535,539,542,546,550,559,572,576,579,583,587,590,596,600,602,606,610,613,616,619,621,626
21,25,29,32,39,43,47,49,53,55,59,61,71,75,78,81,84,87,94,97,99,103,107,111,114,124,136,140,143,147,150,154,160,163,169,172,178,193,202,213,225,233,237,239,245,248,253,256,262,266,269,276,286,290,293,297,306,313,322,326,328,331,333,337,340,342,353,357,360,364,368,372,375,379,382,386,390,400,406,412,418,422,424,428,432,436,440,442,445,447,451,458,462,464,467,473,479,483,485,487,489,502,504,509,515,518,524,526,544,546,550,554,557,561,565,574,587,591,594,598,602,605,611,615,617,621,625,628,631,634,636,641
