1,1,1,1,1,3,8,9,9,11,12,12,13,15,16,18,19,21,22,24,25,26,28,32,34,36,38,39,40,40,43,46,46,51,55,57,60,62,63,63,64,68,68,70,71,71,72,74,74,77,77,80,81,81,83,83,92,92,94,95,98,98,98,101,103,104,106,107,108,111,111,114,116,117,117,125,129,129,130,131,131,134,136,139,141,143,144,145,148,149,151,151,151,152,153,153,156,157,159,164,167,168,169,170,176,179,179,181,181,185,186,189,190,194,196,199,201
1,1,1,1,1,3,8,9,9,11,12,12,13,15,16,18,19,21,22,24,25,26,28,32,34,36,38,39,40,40,43,46,46,51,55,57,60,62,63,63,64,68,68,70,71,71,72,74,74,77,77,80,81,83,83,89,97,97,103,103,113,113,121,126,126,138,142,156,156,165,165,181,185,188,188,194,194,202,202,206,210,218,218,226,226,233,233,242,242,255,255,271,271,277,278,281,284,290,290,296,301,301,311,311,314,330,330,334,340,340,349,349,356,356,370,376,376
2,2,3,3,3,5,10,11,11,12,13,13,14,17,18,20,20,22,24,25,26,27,30,34,36,38,40,41,41,42,44,47,48,52,56,59,62,63,64,64,65,69,69,71,73,72,74,76,75,79,78,81,83,85,84,90,98,98,104,105,114,115,122,128,127,139,144,158,157,167,166,182,186,189,190,196,196,203,203,207,211,219,220,228,227,235,235,243,244,257,257,273,273,279,279,282,286,292,292,298,302,302,313,313,315,332,331,335,342,341,351,351,358,357,371,377,378
2,2,4,5,5,6,10,11,12,18,18,21,33,33,36,45,45,53,53,55,57,74,74,83,83,89,97,97,103,103,113,113,121,126,126,138,142,156,156,165,165,181,185,188,188,194,194,202,202,206,210,218,218,226,226,233,233,242,242,255,255,271,271,277,278,281,284,290,290,296,301,301,311,311,314,330,330,334,340,340,349,349,356,356,370,376,376,381,388,388,392,397,399,404,404,407,413,422,422,430,430,436,438,442,456,456,461,461,474,474,476,480,487,487,489,500,500
10,4,5,5,6,9,17,12,17,23,20,25,36,40,40,47,48,54,63,55,58,75,75,85,92,90,100,98,109,106,121,122,121,127,143,140,148,158,157,166,166,181,185,191,189,196,195,206,211,208,213,222,219,227,226,236,233,243,245,258,259,277,286,278,279,284,285,297,291,299,306,301,314,315,318,335,331,337,341,340,353,351,362,360,370,382,376,381,401,391,397,399,400,405,409,416,414,425,424,438,436,442,451,444,457,457,462,462,481,475,478,481,488,490,491,501,503
10,4,6,13,18,21,26,33,35,41,45,49,53,55,57,69,74,76,83,89,93,97,101,103,110,113,117,124,126,138,142,153,156,159,165,170,181,185,188,192,194,197,202,206,210,214,218,222,226,231,233,238,242,246,255,259,271,275,277,281,283,286,290,296,299,301,308,311,314,319,330,334,337,340,346,349,353,356,364,370,376,381,384,388,392,395,398,402,404,407,413,420,422,425,430,435,438,442,453,456,458,461,464,474,476,480,484,487,489,497,500,502,505,507,518,522,524
13,6,11,18,21,26,33,35,41,45,49,53,55,57,69,74,76,83,89,93,97,101,103,110,113,117,124,126,138,142,153,156,159,165,170,181,185,188,192,194,197,202,206,210,214,218,222,226,231,233,238,242,246,255,259,271,275,277,281,283,286,290,296,299,301,308,311,314,319,330,334,337,340,346,349,353,356,364,370,376,381,384,388,392,395,398,402,404,407,413,420,422,425,430,435,438,442,453,456,458,461,464,474,476,480,484,487,489,497,500,502,505,507,518,522,524,538
28,21,26,33,36,41,48,50,56,60,64,68,70,72,84,89,91,98,104,108,112,116,118,125,128,132,139,141,153,157,168,171,174,180,185,196,200,203,207,209,212,217,221,225,229,233,237,241,246,248,253,257,261,270,274,286,290,292,296,298,301,305,311,314,316,323,326,329,334,345,349,352,355,361,364,368,371,379,385,391,396,399,403,407,410,413,417,419,422,428,435,437,440,445,450,453,457,468,471,473,476,479,489,491,495,499,502,504,512,515,517,520,522,533,537,539,553
