1,1,1,1,1,1,2,2,3,3,5,9,9,11,14,17,18,19,20,21,22,23,25,26,26,28,28,28,29,29,32,32,34,35,36,41,41,43,43,44,50,50,50,51,52,53,55,55,61,62,64,64,64,65,66,69,73,73,73,73,74,74,76,78,80,81,85,86,87,89,89,91,91,91,92,94,98,98,98,99,101,107,110,111,111,111,113,115,115,115,117,119,120,124,124,126,129,130,131,132,133,134,134,135,136,136,140,141,143,144,146,146,147,148,149,151,152,153,156,157,158,159,160,161,161,162,162,168,169,170,171,172,173,178,180,181,181,181,182,183,183,184,186,187,192,198,200
1,1,1,1,1,1,2,2,3,3,5,9,9,11,14,17,18,19,20,21,22,23,25,26,26,28,28,28,29,29,32,32,34,35,36,41,41,43,43,44,50,50,50,51,52,53,55,55,61,62,64,64,64,73,73,73,73,101,101,101,101,104,122,122,122,122,126,126,138,138,138,149,149,149,149,170,170,170,170,193,193,193,193,195,197,213,213,222,222,222,222,234,234,234,248,248,248,248,261,261,261,261,265,269,288,290,290,290,290,297,297,297,300,314,314,314,314,316,328,328,328,328,341,341,341,341,368,372,372,372,372,387,387,387,387,405,405,405,405,420,420,423,423,423,439,439,439
3,3,2,2,2,2,3,3,5,4,7,10,10,12,16,18,20,20,21,22,24,24,27,27,27,29,30,30,31,31,33,34,36,37,37,43,42,44,44,46,51,52,52,53,54,54,57,57,62,64,66,66,65,75,74,75,74,103,102,102,103,105,124,123,124,123,128,128,139,140,140,150,150,150,150,172,171,172,172,195,194,194,194,196,199,214,215,223,223,223,224,236,236,236,250,249,249,250,262,262,263,263,266,271,289,291,291,292,291,298,299,298,301,315,315,315,315,318,330,330,330,329,342,342,343,343,369,374,373,374,374,389,389,388,388,406,407,407,407,422,421,424,425,425,441,441,441
3,3,2,2,2,2,3,6,6,6,7,19,19,19,19,22,29,29,44,44,44,44,48,73,73,73,73,101,101,101,101,104,122,122,122,122,126,126,138,138,138,149,149,149,149,170,170,170,170,193,193,193,193,195,197,213,213,222,222,222,222,234,234,234,248,248,248,248,261,261,261,261,265,269,288,290,290,290,290,297,297,297,300,314,314,314,314,316,328,328,328,328,341,341,341,341,368,372,372,372,372,387,387,387,387,405,405,405,405,420,420,423,423,423,439,439,439,439,456,456,458,458,458,474,478,478,478,478,482,508,508,508,508,526,526,526,526,538,538,538,553,553,559,559,559,569,569
14,6,3,3,2,6,6,11,6,9,11,22,24,33,24,40,30,30,52,50,45,54,49,78,79,80,78,104,111,106,105,104,132,130,123,122,130,130,139,143,138,151,158,151,157,172,175,173,174,196,195,198,203,198,198,214,213,224,224,240,227,237,239,238,254,250,249,248,276,270,270,263,266,271,288,292,307,292,292,301,300,301,303,316,322,319,317,320,333,336,331,330,347,344,345,351,368,375,373,375,382,388,391,389,389,410,408,413,405,426,420,425,424,427,441,446,441,440,459,456,460,462,461,474,487,479,485,488,483,521,517,509,510,531,529,528,529,550,540,538,557,553,562,565,559,572,575
14,6,3,13,2,16,19,22,26,29,32,36,40,44,48,51,57,69,73,76,86,90,101,104,108,118,120,122,124,126,128,132,135,138,142,145,149,153,160,163,170,183,185,189,193,195,197,205,207,209,213,217,222,227,230,234,238,242,245,248,250,254,257,261,265,269,272,280,284,288,290,292,295,297,300,304,307,310,314,316,320,322,326,328,332,334,338,341,346,350,364,368,372,375,380,384,387,389,393,400,405,409,414,416,420,423,429,433,436,439,447,451,454,456,458,460,463,467,474,478,482,487,491,505,508,516,520,524,526,529,532,534,538,544,551,553,557,559,563,566,569,572,576,581,587,591,608
16,13,10,15,7,19,22,26,29,32,36,40,44,48,51,57,69,73,76,86,90,101,104,108,118,120,122,124,126,128,132,135,138,142,145,149,153,160,163,170,183,185,189,193,195,197,205,207,209,213,217,222,227,230,234,238,242,245,248,250,254,257,261,265,269,272,280,284,288,290,292,295,297,300,304,307,310,314,316,320,322,326,328,332,334,338,341,346,350,364,368,372,375,380,384,387,389,393,400,405,409,414,416,420,423,429,433,436,439,447,451,454,456,458,460,463,467,474,478,482,487,491,505,508,516,520,524,526,529,532,534,538,544,551,553,557,559,563,566,569,572,576,581,587,591,608,610
31,28,25,30,22,34,37,41,44,47,51,55,59,63,66,72,84,88,91,101,105,116,119,123,133,135,137,139,141,143,147,150,153,157,160,164,168,175,178,185,198,200,204,208,210,212,220,222,224,228,232,237,242,245,249,253,257,260,263,265,269,272,276,280,284,287,295,299,303,305,307,310,312,315,319,322,325,329,331,335,337,341,343,347,349,353,356,361,365,379,383,387,390,395,399,402,404,408,415,420,424,429,431,435,438,444,448,451,454,462,466,469,471,473,475,478,482,489,493,497,502,506,520,523,531,535,539,541,544,547,549,553,559,566,568,572,574,578,581,584,587,591,596,602,606,623,625
