1,1,1,3,4,4,6,11,12,12,16,17,18,19,19,21,22,23,27,29,31,32,33,35,40,40,40,42,43,49,49,49,50,51,51,53,55,60,60,62,65,65,67,67,69,69,77,79,81,81,81,82,90,90,90,91,91,91,92,94,96,96,96,97,98,101,103,105,105,110,111,111,111,114,114,115,116,119,119,120,122,123,123,132,132,132,134,134,136,140,141,142,142,143,147,148,149,151,151,151,153,153,154,163,163,165,166,166,169,170,170,171,177,182,184,184,184,184,187,187,188,188,188,193,197
1,1,1,3,4,4,6,11,12,12,16,17,18,19,19,21,22,23,27,29,31,32,33,35,40,40,40,42,43,49,49,49,50,51,51,53,55,60,60,62,65,65,67,67,69,69,77,79,81,81,81,82,90,90,90,91,91,91,92,94,96,96,104,104,104,104,114,114,114,114,129,129,129,145,145,145,145,149,155,177,177,179,179,179,186,186,188,202,202,202,202,215,215,215,215,217,232,232,239,239,239,239,264,264,264,264,280,282,282,282,282,303,303,303,303,320,320,320,320,334,334,336,344,344,344
3,3,3,5,5,6,7,12,14,13,17,18,20,21,21,22,23,25,28,30,32,33,35,36,42,41,41,43,44,50,51,50,52,53,52,55,57,62,61,64,66,66,68,69,71,71,79,80,82,83,83,84,92,91,91,92,93,93,93,96,97,98,105,106,105,106,115,116,115,116,130,131,130,147,147,147,147,151,156,179,178,180,181,181,187,188,190,204,204,204,204,217,217,217,216,218,234,233,241,240,240,240,265,265,265,265,282,284,283,284,283,305,304,305,304,322,322,322,321,336,335,337,345,346,346
3,3,3,5,5,7,9,12,14,16,17,18,29,29,29,29,49,49,49,49,52,58,58,72,72,72,72,86,91,91,91,91,104,104,104,104,114,114,114,114,129,129,129,145,145,145,145,149,155,177,177,179,179,179,186,186,188,202,202,202,202,215,215,215,215,217,232,232,239,239,239,239,264,264,264,264,280,282,282,282,282,303,303,303,303,320,320,320,320,334,334,336,344,344,344,344,347,368,368,368,368,391,391,391,391,404,404,404,404,421,421,429,429,429,429,435,435,435,455,455,455,455,470,470,470
17,16,5,7,20,9,12,14,18,18,20,21,32,44,31,29,51,56,56,59,66,62,60,73,76,76,74,86,96,93,93,93,105,110,105,109,117,119,117,125,130,131,129,160,157,157,146,150,159,181,177,189,181,190,194,188,188,203,206,203,206,223,218,216,221,219,236,232,246,243,240,243,266,266,267,265,280,289,284,289,290,304,306,306,308,321,325,322,324,339,334,336,350,357,346,348,355,371,369,371,371,397,394,392,393,407,406,409,405,423,421,432,431,430,436,442,436,439,457,457,464,456,472,473,474
17,16,5,9,23,12,14,29,34,37,46,49,52,54,58,61,64,66,72,74,77,82,86,91,95,98,101,104,107,109,112,114,117,120,127,129,133,141,145,149,155,159,171,175,177,179,182,186,188,192,194,198,202,206,209,212,215,217,222,224,228,232,236,239,243,251,260,264,268,272,276,280,282,290,296,300,303,307,312,316,320,323,326,330,334,336,341,344,347,351,360,364,368,372,385,388,391,394,398,402,404,408,412,415,421,426,429,431,433,435,441,447,450,455,458,460,464,470,472,476,479,490,493,495,499
21,23,9,12,29,14,16,34,37,46,49,52,54,58,61,64,66,72,74,77,82,86,91,95,98,101,104,107,109,112,114,117,120,127,129,133,141,145,149,155,159,171,175,177,179,182,186,188,192,194,198,202,206,209,212,215,217,222,224,228,232,236,239,243,251,260,264,268,272,276,280,282,290,296,300,303,307,312,316,320,323,326,330,334,336,341,344,347,351,360,364,368,372,385,388,391,394,398,402,404,408,412,415,421,426,429,431,433,435,441,447,450,455,458,460,464,470,472,476,479,490,493,495,499,501
36,38,24,27,44,29,31,49,52,61,64,67,69,73,76,79,81,87,89,92,97,101,106,110,113,116,119,122,124,127,129,132,135,142,144,148,156,160,164,170,174,186,190,192,194,197,201,203,207,209,213,217,221,224,227,230,232,237,239,243,247,251,254,258,266,275,279,283,287,291,295,297,305,311,315,318,322,327,331,335,338,341,345,349,351,356,359,362,366,375,379,383,387,400,403,406,409,413,417,419,423,427,430,436,441,444,446,448,450,456,462,465,470,473,475,479,485,487,491,494,505,508,510,514,516
