1,1,1,1,1,1,4,4,6,8,8,10,10,11,13,14,14,16,17,19,21,21,22,22,22,23,24,28,29,29,31,31,37,39,39,40,43,45,46,54,55,61,62,62,64,66,66,68,68,68,71,71,73,73,73,74,74,77,77,77,78,80,80,85,86,87,89,90,91,91,93,94,96,98,98,101,101,103,104,105,107,109,110,116,117,118,119,119,120,122,127,128,132,132,132,133,135,136,136,137,139,140,141,141,142,142,143,143,144,151,151,152,154,156,156,156,158,159,164,165,165,166,168,172,173,175,176,176,180,180,180,180,181,181,181,185,185,187,187,193,197
1,1,1,1,1,1,4,4,6,8,8,10,10,11,13,14,14,16,17,19,21,21,22,22,22,23,24,28,29,29,31,31,37,39,39,40,43,45,46,54,55,61,62,62,64,66,66,68,68,68,71,71,73,73,73,74,74,77,77,77,87,87,87,87,87,103,103,103,103,103,120,120,120,120,120,142,142,142,142,142,155,155,155,155,177,177,177,177,177,189,189,189,189,219,219,219,219,219,241,241,241,241,255,255,255,255,270,273,273,273,273,273,283,283,283,299,299,299,305,305,305,305,310,310,328,328,328,328,328,347,347,347,347,365,365,365,365,365,403,403,403
3,3,2,3,3,2,6,5,8,10,9,12,11,12,14,16,16,18,19,21,22,23,23,24,23,25,26,29,30,30,33,32,38,40,41,42,45,46,47,56,56,63,64,64,65,68,68,70,69,70,72,73,74,75,75,75,75,78,79,78,89,89,89,88,88,104,105,105,105,105,121,121,122,121,121,143,143,143,144,143,157,156,157,157,179,179,178,178,178,191,191,190,191,221,221,220,221,221,242,242,242,243,256,257,256,256,271,274,275,274,275,274,284,284,285,300,300,300,307,306,306,307,311,312,329,330,329,330,330,348,348,348,348,366,367,367,367,367,404,405,405
3,3,2,3,3,2,6,5,8,16,9,19,19,19,19,23,35,35,35,35,55,55,55,55,66,66,66,66,66,70,87,87,87,87,87,103,103,103,103,103,120,120,120,120,120,142,142,142,142,142,155,155,155,155,177,177,177,177,177,189,189,189,189,219,219,219,219,219,241,241,241,241,255,255,255,255,270,273,273,273,273,273,283,283,283,299,299,299,305,305,305,305,310,310,328,328,328,328,328,347,347,347,347,365,365,365,365,365,403,403,403,403,413,413,413,433,436,439,439,439,439,439,456,456,456,456,476,476,476,476,476,489,489,494,494,494,494,511,511,511,514
13,10,3,6,4,4,10,6,8,16,28,26,39,28,23,24,36,37,36,41,58,56,61,55,71,67,71,73,75,82,88,89,88,90,87,105,114,104,104,106,129,121,125,121,123,147,143,150,157,143,157,156,161,156,184,190,183,179,180,192,191,191,198,223,220,224,227,220,243,242,244,241,265,256,257,255,270,275,276,292,285,274,285,291,289,319,301,299,308,316,308,314,312,313,335,332,336,332,328,349,352,348,347,367,369,366,366,366,404,405,418,403,418,420,413,433,436,441,442,443,443,441,460,461,465,456,483,477,480,484,476,495,489,495,498,496,496,515,515,511,522
13,10,3,6,16,19,22,26,30,32,35,39,48,50,52,55,57,61,64,66,70,73,75,79,83,87,90,94,98,101,103,106,109,111,116,120,124,127,131,138,142,146,148,151,155,158,163,167,172,177,181,183,186,189,193,197,207,210,219,223,228,232,237,241,244,246,250,255,259,263,267,270,273,277,280,283,287,292,294,296,299,302,305,308,310,319,314,318,326,328,332,339,342,345,347,349,353,358,365,368,372,383,396,403,408,411,413,418,421,427,433,436,439,444,447,450,454,456,464,468,472,476,478,481,484,487,489,494,497,501,505,508,511,514,518,522,536,539,542,550,554
16,13,6,10,19,22,26,30,32,35,39,48,50,52,55,57,61,64,66,70,73,75,79,83,87,90,94,98,101,103,106,109,111,116,120,124,127,131,138,142,146,148,151,155,158,163,167,172,177,181,183,186,189,193,197,207,210,219,223,228,232,237,241,244,246,250,255,259,263,267,270,273,277,280,283,287,292,294,296,299,302,305,308,310,314,321,318,326,328,332,339,342,345,347,349,353,358,365,368,372,383,396,403,408,411,413,418,421,427,433,436,439,444,447,450,454,456,464,468,472,476,478,481,484,487,489,494,497,501,505,508,511,514,518,522,536,539,542,550,554,557
31,28,21,25,34,37,41,45,47,50,54,63,65,67,70,72,76,79,81,85,88,90,94,98,102,105,109,113,116,118,121,124,126,131,135,139,142,146,153,157,161,163,166,170,173,178,182,187,192,196,198,201,204,208,212,222,225,234,238,243,247,252,256,259,261,265,270,274,278,282,285,288,292,295,298,302,307,309,311,314,317,320,323,325,329,336,333,341,343,347,354,357,360,362,364,368,373,380,383,387,398,411,418,423,426,428,433,436,442,448,451,454,459,462,465,469,471,479,483,487,491,493,496,499,502,504,509,512,516,520,523,526,529,533,537,551,554,557,565,569,572
