1,1,1,2,3,6,6,8,10,11,13,16,16,21,22,23,25,25,26,28,28,29,29,33,37,38,39,39,40,41,44,52,52,52,56,60,61,63,64,65,67,69,71,73,75,75,76,77,79,81,82,83,84,85,86,89,90,90,92,96,97,99,101,103,103,106,107,108,108,109,114,119,120,121,121,122,122,125,126,128,129,133,134,140,140,140,141,144,145,148,151,151,153,154,155,155,156,157,163,163,171,173,173,175,176,177,178,178,180,180,181,184,185,188,188,195,197,198
1,1,1,2,3,6,6,8,10,11,13,16,16,21,22,23,25,25,26,28,28,29,29,33,37,38,39,39,40,41,44,52,52,52,56,60,61,63,64,65,67,69,71,73,75,75,76,77,79,81,82,83,84,85,86,89,90,90,92,96,109,109,109,109,123,123,123,125,125,137,137,137,137,156,159,159,159,159,177,177,180,180,195,195,195,195,226,226,226,226,229,240,240,240,240,243,250,250,255,255,273,273,273,273,296,296,298,298,304,304,304,319,319,319,319,343,343,343
3,2,2,4,4,8,7,10,11,13,14,18,17,22,24,24,26,27,27,30,29,30,31,34,38,40,40,40,41,42,46,54,53,53,57,61,62,65,65,67,69,71,73,74,77,77,78,78,80,83,84,84,86,87,87,91,91,91,94,97,111,110,111,111,124,124,124,126,126,138,139,138,139,157,160,161,161,160,179,179,181,182,197,196,196,197,228,227,227,228,231,241,242,241,242,244,251,252,257,257,275,275,274,275,297,297,300,300,305,305,306,320,320,320,321,345,345,344
3,2,2,4,5,8,7,10,11,13,14,18,17,30,30,33,33,33,50,50,50,50,65,65,65,84,84,84,92,92,109,109,109,109,123,123,123,125,125,137,137,137,137,156,159,159,159,159,177,177,180,180,195,195,195,195,226,226,226,226,229,240,240,240,240,243,250,250,255,255,273,273,273,273,296,296,298,298,304,304,304,319,319,319,319,343,343,343,343,361,361,377,377,377,377,395,395,395,395,408,408,408,408,434,434,439,439,439,439,458,463,463,463,463,467,467,470,487
5,7,14,8,5,25,11,18,12,19,17,20,19,41,30,35,36,35,54,57,53,56,72,67,65,85,88,84,96,92,110,110,110,115,127,127,123,126,127,139,143,138,139,156,162,160,167,162,189,177,182,180,200,196,196,195,231,233,227,231,235,241,259,259,244,247,251,250,268,257,275,274,285,273,301,296,312,298,305,307,305,325,320,330,321,363,351,346,345,362,361,387,385,379,377,399,396,401,395,414,411,410,426,435,434,441,441,441,440,458,468,464,465,472,475,472,470,491
5,7,14,12,18,25,20,24,30,33,37,41,48,50,56,59,61,65,73,80,84,88,90,92,105,109,113,116,119,123,125,128,130,134,137,140,143,149,156,159,162,165,170,177,180,188,190,195,199,205,222,226,229,232,234,237,240,243,247,250,253,255,262,265,269,273,276,283,286,296,298,301,304,309,313,317,319,322,326,340,343,347,359,361,369,373,377,383,386,388,395,399,402,404,408,414,416,431,434,437,439,445,450,456,458,463,465,467,470,472,474,476,487,489,495,498,501,503
7,12,18,15,20,30,24,29,33,37,41,48,50,56,59,61,65,73,80,84,88,90,92,105,109,113,116,119,123,125,128,130,134,137,140,143,149,156,159,162,165,170,177,180,188,190,195,199,205,222,226,229,232,234,237,240,243,247,250,253,255,262,265,269,273,276,283,286,296,298,301,304,309,313,317,319,322,326,340,343,347,359,361,369,373,377,383,386,388,395,399,402,404,408,414,416,431,434,437,439,445,450,456,458,463,465,467,470,472,474,476,487,489,495,498,501,503,507
22,27,33,30,35,45,39,44,48,52,56,63,65,71,74,76,80,88,95,99,103,105,107,120,124,128,131,134,138,140,143,145,149,152,155,158,164,171,174,177,180,185,192,195,203,205,210,214,220,237,241,244,247,249,252,255,258,262,265,268,270,277,280,284,288,291,298,301,311,313,316,319,324,328,332,334,337,341,355,358,362,374,376,384,388,392,398,401,403,410,414,417,419,423,429,431,446,449,452,454,460,465,471,473,478,480,482,485,487,489,491,502,504,510,513,516,518,522
