1,1,1,1,2,5,6,7,9,13,14,14,15,17,18,19,19,19,21,23,25,25,26,28,34,36,37,37,41,42,43,45,45,49,52,52,53,54,54,54,55,58,58,62,63,63,63,65,66,68,69,69,70,72,74,79,79,81,85,85,87,87,90,91,91,94,97,98,98,102,104,104,110,110,116,116,118,119,120,121,121,122,124,126,126,129,130,136,137,138,140,143,146,146,148,150,151,151,151,157,159,161,163,163,163,165,165,166,166,168,169,175,175,176,178,178,180,181,182,182,183,190,191,195,201
1,1,1,1,2,5,6,7,9,13,14,14,15,17,18,19,19,19,21,23,25,25,26,28,34,36,37,37,41,42,43,45,45,49,52,52,53,54,54,54,55,58,58,62,63,63,63,65,66,68,69,69,80,80,80,80,80,81,103,103,103,103,103,103,107,136,136,143,143,143,143,143,171,171,174,174,185,185,185,185,185,208,208,208,208,208,208,231,231,231,231,252,252,252,252,252,280,280,280,296,296,296,296,296,296,314,314,314,314,314,314,340,340,340,340,340,340,371,371,371,371,371,371,393,393
2,2,3,2,4,7,8,8,10,14,16,16,17,19,19,21,21,21,22,25,26,26,27,30,35,37,39,39,42,43,44,47,47,51,53,54,55,56,56,55,57,59,60,63,65,64,64,67,67,70,71,71,82,81,81,82,81,82,104,105,104,104,104,105,108,138,137,144,144,144,145,144,173,172,175,176,186,187,186,187,187,210,209,210,209,210,209,232,232,232,232,253,253,254,253,253,281,282,281,298,297,298,297,297,297,315,316,316,315,316,316,342,342,342,342,341,341,372,373,372,372,373,372,395,394
2,2,3,2,4,7,8,8,10,28,28,28,39,41,41,41,62,62,62,62,62,62,80,80,80,80,80,80,103,103,103,103,103,103,107,136,136,143,143,143,143,143,171,171,174,174,185,185,185,185,185,208,208,208,208,208,208,231,231,231,231,252,252,252,252,252,280,280,280,296,296,296,296,296,296,314,314,314,314,314,314,340,340,340,340,340,340,371,371,371,371,371,371,393,393,393,417,417,417,417,417,417,421,460,460,460,460,460,460,482,482,482,482,495,495,495,495,495,495,531,531,531,531,531,531
7,4,7,12,7,12,9,11,10,33,29,28,39,48,48,41,63,70,64,66,66,62,81,82,82,82,83,80,107,111,109,108,110,111,107,138,136,146,146,147,153,143,175,171,191,174,190,188,189,187,186,209,210,210,209,211,217,238,238,235,231,258,253,260,257,252,281,286,280,300,298,298,300,304,302,324,323,320,321,318,315,343,342,343,346,345,342,373,372,376,372,372,376,400,397,393,426,426,427,426,426,419,426,461,461,465,470,466,462,485,484,486,482,497,497,497,519,499,500,535,542,533,533,538,533
7,4,20,24,28,30,34,39,41,48,52,62,64,67,71,74,77,80,83,87,91,94,100,103,106,109,113,125,128,132,136,140,143,151,159,163,166,171,174,183,185,188,191,195,199,205,208,212,217,220,222,227,231,238,245,249,252,256,271,273,276,280,287,291,296,302,304,306,308,311,314,322,324,328,334,338,340,342,344,356,358,361,371,377,379,383,387,390,393,397,403,417,421,423,427,436,439,450,460,464,469,473,476,479,482,485,488,492,495,507,511,519,523,527,531,537,541,544,546,548,551,555,559,562,565
13,20,24,28,30,34,39,41,48,52,62,64,67,71,74,77,80,83,87,91,94,100,103,106,109,113,125,128,132,136,140,143,151,159,163,166,171,174,183,185,188,191,195,199,205,208,212,217,220,222,227,231,238,245,249,252,256,271,273,276,280,287,291,296,302,304,306,308,311,314,322,324,328,334,338,340,342,344,356,358,361,371,377,379,383,387,390,393,397,403,417,421,423,427,436,439,450,460,464,469,473,476,479,482,485,488,492,495,507,511,519,523,527,531,537,541,544,546,548,551,555,559,562,565,567
28,35,39,43,45,49,54,56,63,67,77,79,82,86,89,92,95,98,102,106,109,115,118,121,124,128,140,143,147,151,155,158,166,174,178,181,186,189,198,200,203,206,210,214,220,223,227,232,235,237,242,246,253,260,264,267,271,286,288,291,295,302,306,311,317,319,321,323,326,329,337,339,343,349,353,355,357,359,371,373,376,386,392,394,398,402,405,408,412,418,432,436,438,442,451,454,465,475,479,484,488,491,494,497,500,503,507,510,522,526,534,538,542,546,552,556,559,561,563,566,570,574,577,580,582
