1,3,4,5,5,8,8,9,11,12,12,13,16,17,17,18,21,21,22,23,24,27,27,28,29,29,34,34,36,38,39,40,42,43,45,48,49,51,57,58,58,60,64,64,65,69,71,71,72,73,74,76,77,78,78,80,81,81,85,86,88,89,89,91,92,94,94,97,103,104,110,110,111,111,114,116,117,118,123,127,127,129,129,131,134,134,139,142,144,144,145,146,149,150,152,152,157,161,164,168,168,169,171,171,174,176,177,177,178,179,179,180,182,183,183,186,187,189,190,196,197,201
1,3,4,5,5,8,8,9,11,12,12,13,16,17,17,18,21,21,22,23,24,27,27,28,29,29,34,34,36,38,39,40,42,43,45,48,49,51,57,58,58,60,64,64,65,69,71,71,72,73,74,76,77,83,83,83,83,83,85,104,107,107,107,107,107,107,151,151,151,151,151,151,170,170,170,170,170,170,192,192,192,192,192,192,217,217,217,217,217,217,236,236,236,236,236,258,258,258,258,275,275,279,279,279,279,279,302,302,302,302,302,302,330,334,334,334,334,334,358,358,358,358
3,4,5,6,7,9,10,10,12,13,14,15,17,18,19,20,22,22,23,25,26,28,28,29,31,31,35,35,38,39,40,42,44,44,47,49,51,52,59,59,59,61,65,65,67,71,73,73,73,75,76,78,79,85,85,85,84,85,87,106,108,108,108,108,108,108,152,152,152,152,152,152,172,171,172,171,172,172,193,193,194,193,194,193,218,218,219,218,218,219,237,238,238,237,237,259,259,259,260,276,276,281,280,281,280,281,304,304,303,303,303,304,332,336,335,335,335,335,359,360,360,360
3,4,5,6,7,9,10,10,12,13,14,15,30,40,40,40,40,56,56,56,56,56,56,83,83,83,83,83,83,104,107,107,107,107,107,107,151,151,151,151,151,151,170,170,170,170,170,170,192,192,192,192,192,192,217,217,217,217,217,217,236,236,236,236,236,258,258,258,258,275,275,279,279,279,279,279,302,302,302,302,302,302,330,334,334,334,334,334,358,358,358,358,358,358,385,385,385,385,385,385,410,410,410,410,438,438,438,438,438,438,463,463,463,463,463,465,465,480,480,487,487,487
11,5,12,14,9,13,11,14,17,19,17,21,30,42,51,44,40,58,58,60,61,64,56,96,88,86,85,89,85,104,110,109,108,118,111,113,160,152,159,152,152,162,171,173,173,175,173,181,194,195,200,204,195,200,227,221,219,218,220,221,239,237,237,237,236,260,259,263,258,280,275,281,291,285,289,279,304,305,303,306,303,304,330,338,337,339,338,334,360,359,360,359,359,359,398,389,387,389,388,386,411,411,417,410,450,441,441,439,450,439,466,467,488,472,463,468,466,481,480,491,488,487
11,5,14,20,9,24,27,30,40,44,48,52,56,59,61,68,70,74,83,87,89,95,99,101,104,107,123,126,129,133,137,151,154,157,160,163,166,170,173,178,183,186,188,192,197,204,208,210,214,217,221,225,228,232,234,236,242,246,250,254,258,262,265,271,275,279,286,290,292,294,298,302,306,310,316,320,323,330,334,338,342,345,356,358,360,363,366,370,379,385,393,397,400,404,406,410,413,416,419,438,440,442,451,454,459,463,465,469,472,475,477,480,488,482,487,496,500,503,508,510,522,527
14,7,20,24,17,27,30,40,44,48,52,56,59,61,68,70,74,83,87,89,95,99,101,104,107,123,126,129,133,137,151,154,157,160,163,166,170,173,178,183,186,188,192,197,204,208,210,214,217,221,225,228,232,234,236,242,246,250,254,258,262,265,271,275,279,286,290,292,294,298,302,306,310,316,320,323,330,334,338,342,345,356,358,360,363,366,370,379,385,393,397,400,404,406,410,413,416,419,438,440,442,451,454,459,463,465,469,472,475,477,480,482,491,487,496,500,503,508,510,522,527,529
29,22,35,39,32,42,45,55,59,63,67,71,74,76,83,85,89,98,102,104,110,114,116,119,122,138,141,144,148,152,166,169,172,175,178,181,185,188,193,198,201,203,207,212,219,223,225,229,232,236,240,243,247,249,251,257,261,265,269,273,277,280,286,290,294,301,305,307,309,313,317,321,325,331,335,338,345,349,353,357,360,371,373,375,378,381,385,394,400,408,412,415,419,421,425,428,431,434,453,455,457,466,469,474,478,480,484,487,490,492,495,497,506,502,511,515,518,523,525,537,542,544
