1,1,1,2,5,11,11,13,14,16,16,17,19,20,25,30,31,31,31,32,32,36,36,37,39,39,39,39,41,43,44,45,47,50,51,53,53,54,62,63,63,64,64,65,65,68,69,71,71,73,75,76,76,78,79,81,81,85,86,89,89,89,92,94,94,94,99,102,103,104,104,105,107,110,111,111,112,114,114,116,119,119,120,120,122,123,126,126,127,127,127,128,132,132,133,133,133,134,135,136,136,140,141,145,146,147,149,151,152,152,154,156,156,156,157,157,161,161,165,165,166,166,168,171,172,172,173,179,179,181,183,183,184,185,187,191,193,196
1,1,1,2,5,11,11,13,14,16,16,17,19,20,25,30,31,31,31,32,32,36,36,37,39,39,39,39,41,43,44,45,47,50,51,53,53,54,62,63,63,64,64,65,65,68,69,71,71,73,75,76,76,78,79,81,81,102,102,102,102,132,136,144,144,144,144,144,144,177,177,177,177,177,177,203,203,203,203,203,203,230,230,230,230,230,247,247,247,247,247,247,251,265,265,265,265,265,284,288,288,288,288,288,288,324,324,324,324,343,347,347,347,347,347,347,369,369,369,388,388,392,392,401,401,401,401,401,401,420,420,420,420,420,420,455,455,457
2,2,2,3,7,12,13,15,16,18,18,19,20,21,26,32,32,33,33,33,33,38,38,38,40,41,41,41,42,45,45,47,48,51,53,55,54,55,63,65,65,65,65,66,66,69,71,72,73,74,77,77,77,79,80,83,83,103,104,104,103,134,137,146,146,146,145,145,146,179,178,178,179,178,179,205,204,204,204,205,204,231,232,232,231,232,248,248,249,248,248,249,252,267,267,267,267,267,285,290,290,289,289,289,289,326,325,326,325,344,348,349,349,348,348,348,370,370,371,389,390,394,393,403,403,403,403,403,403,421,421,422,421,421,421,456,457,459
2,2,2,3,7,12,13,15,16,19,19,19,20,31,31,39,39,39,39,39,39,65,65,65,65,65,65,102,102,102,102,132,136,144,144,144,144,144,144,177,177,177,177,177,177,203,203,203,203,203,203,230,230,230,230,230,247,247,247,247,247,247,251,265,265,265,265,265,284,288,288,288,288,288,288,324,324,324,324,343,347,347,347,347,347,347,369,369,369,388,388,392,392,401,401,401,401,401,401,420,420,420,420,420,420,455,455,457,457,457,457,466,466,466,466,485,485,485,485,485,505,505,509,509,509,509,522,522,522,522,537,537,537,537,537,537,568,568
9,4,9,6,8,12,14,16,18,24,22,26,21,33,31,41,42,44,47,41,45,71,68,68,69,69,72,105,103,107,102,132,136,149,147,150,148,147,147,179,182,181,186,184,196,204,208,205,204,208,203,235,233,234,234,230,266,256,254,257,248,252,254,270,268,268,271,266,284,289,297,291,290,292,292,325,333,327,324,343,362,349,361,349,352,349,370,370,369,394,388,394,392,402,402,404,410,403,401,422,424,422,428,428,421,463,455,458,477,468,457,468,472,476,474,486,490,490,487,485,506,505,512,515,510,509,523,526,524,522,539,543,542,538,543,538,571,568
9,4,13,16,19,23,25,27,31,34,39,42,45,54,58,63,65,85,90,92,95,98,102,105,113,117,132,136,144,146,154,163,169,172,177,181,189,193,195,199,203,206,208,214,217,224,230,235,239,241,243,247,251,255,257,261,266,263,265,270,275,279,281,284,288,290,292,300,303,307,324,328,332,336,343,347,350,353,356,362,365,369,380,385,388,392,396,398,401,405,409,411,414,417,420,425,429,432,435,441,455,457,459,463,466,468,473,476,478,482,485,488,492,496,501,505,507,509,511,514,519,522,525,528,531,537,543,551,555,559,563,568,574,578,581,583,586,589
13,12,16,19,23,25,27,31,34,39,42,45,54,58,63,65,85,90,92,95,98,102,105,113,117,132,136,144,146,154,163,169,172,177,181,189,193,195,199,203,206,208,214,217,224,230,235,239,241,243,247,251,255,257,261,263,270,265,269,275,279,281,284,288,290,292,300,303,307,324,328,332,336,343,347,350,353,356,362,365,369,380,385,388,392,396,398,401,405,409,411,414,417,420,425,429,432,435,441,455,457,459,463,466,468,473,476,478,482,485,488,492,496,501,505,507,509,511,514,519,522,525,528,531,537,543,551,555,559,563,568,574,578,581,583,586,589,592
28,27,31,34,38,40,42,46,49,54,57,60,69,73,78,80,100,105,107,110,113,117,120,128,132,147,151,159,161,169,178,184,187,192,196,204,208,210,214,218,221,223,229,232,239,245,250,254,256,258,262,266,270,272,276,278,285,280,284,290,294,296,299,303,305,307,315,318,322,339,343,347,351,358,362,365,368,371,377,380,384,395,400,403,407,411,413,416,420,424,426,429,432,435,440,444,447,450,456,470,472,474,478,481,483,488,491,493,497,500,503,507,511,516,520,522,524,526,529,534,537,540,543,546,552,558,566,570,574,578,583,589,593,596,598,601,604,607
